( fax: [
    customer_id("ALFKI"), "030-0076545";
    order_id(10555) -> "USA",
    order_id(10556) -> "Denmark",
    order_id(10557) -> "Germany",
    order_id(10558) -> "UK",
    order_id(10559) -> "France",
    order_id(10560) -> "Germany",
    order_id(10561) -> "Sweden",
    order_id(10562) -> "Italy",
    order_id(10563) -> "Brazil",
    order_id(10564) -> "USA",
    order_id(10565) -> "Canada",
    order_id(10566) -> "France",
    order_id(10567) -> "Ireland",
    order_id(10568) -> "Spain",
    order_id(10569) -> "USA",
    order_id(10570) -> "Canada",
    order_id(10571) -> "Austria",
    order_id(10572) -> "Sweden",
    order_id(10573) -> "Mexico",
    order_id(10574) -> "USA",
    order_id(10575) -> "Germany",
    order_id(10576) -> "Mexico",
    order_id(10577) -> "USA",
    order_id(10578) -> "UK",
    order_id(10579) -> "USA",
    order_id(10580) -> "Germany",
    order_id(10581) -> "Brazil",
    order_id(10582) -> "Germany",
    order_id(10583) -> "Finland",
    order_id(10584) -> "France",
    order_id(10585) -> "Brazil",
    order_id(10586) -> "Italy",
    order_id(10587) -> "Brazil",
    order_id(10588) -> "Germany",
    order_id(10589) -> "USA",
    order_id(10590) -> "Canada",
    order_id(10591) -> "Denmark",
    order_id(10592) -> "Germany",
    order_id(10593) -> "Germany",
    order_id(10594) -> "USA",
    order_id(10595) -> "Austria",
    order_id(10596) -> "USA",
    order_id(10597) -> "Austria",
    order_id(10598) -> "USA",
    order_id(10599) -> "UK",
    order_id(10600) -> "USA",
    order_id(10601) -> "Venezuela",
    order_id(10602) -> "Denmark",
    order_id(10603) -> "USA",
    order_id(10604) -> "Portugal",
    order_id(10605) -> "Canada",
    order_id(10606) -> "Brazil",
    order_id(10607) -> "USA",
    order_id(10608) -> "Germany",
    order_id(10609) -> "France",
    order_id(10610) -> "France",
    order_id(10611) -> "Poland",
    order_id(10612) -> "USA",
    order_id(10613) -> "Venezuela",
    order_id(10614) -> "Germany",
    order_id(10615) -> "Finland",
    order_id(10616) -> "USA",
    order_id(10617) -> "USA",
    order_id(10618) -> "Canada",
    order_id(10619) -> "Canada",
    order_id(10620) -> "Canada",
    order_id(10621) -> "UK",
    order_id(10622) -> "Brazil",
    order_id(10623) -> "Germany",
    order_id(10624) -> "USA",
    order_id(10625) -> "Mexico",
    order_id(10626) -> "Sweden",
    order_id(10627) -> "USA",
    order_id(10628) -> "France",
    order_id(10629) -> "Spain",
    order_id(10630) -> "Germany",
    order_id(10631) -> "France",
    order_id(10632) -> "Germany",
    order_id(10633) -> "Austria",
    order_id(10634) -> "France",
    order_id(10635) -> "Italy",
    order_id(10636) -> "Finland",
    order_id(10637) -> "Brazil",
    order_id(10638) -> "Venezuela",
    order_id(10639) -> "Norway",
    order_id(10640) -> "Germany",
    order_id(10641) -> "Venezuela",
    order_id(10642) -> "Denmark",
    order_id(10643) -> "Germany",
    order_id(10644) -> "Brazil",
    order_id(10645) -> "Brazil",
    order_id(10646) -> "Ireland",
    order_id(10647) -> "Brazil",
    order_id(10648) -> "Brazil",
    order_id(10649) -> "Belgium",
    order_id(10650) -> "Brazil",
    order_id(10651) -> "Germany",
    order_id(10652) -> "Brazil",
    order_id(10653) -> "Germany",
    order_id(10654) -> "Sweden",
    order_id(10655) -> "Italy",
    order_id(10656) -> "USA",
    order_id(10657) -> "USA",
    order_id(10658) -> "Germany",
    order_id(10659) -> "Brazil",
    order_id(10660) -> "USA",
    order_id(10661) -> "Ireland",
    order_id(10662) -> "USA",
    order_id(10663) -> "France",
    order_id(10664) -> "Portugal",
    order_id(10665) -> "USA",
    order_id(10666) -> "Switzerland",
    order_id(10667) -> "Austria",
    order_id(10668) -> "Germany",
    order_id(10669) -> "Denmark",
    order_id(10670) -> "Germany",
    order_id(10671) -> "France",
    order_id(10672) -> "Sweden",
    order_id(10673) -> "Finland",
    order_id(10674) -> "UK",
    order_id(10675) -> "Germany",
    order_id(10676) -> "Mexico",
    order_id(10677) -> "Mexico",
    order_id(10678) -> "USA",
    order_id(10679) -> "France",
    order_id(10680) -> "USA",
    order_id(10681) -> "USA",
    order_id(10682) -> "Mexico",
    order_id(10683) -> "France",
    order_id(10684) -> "Germany",
    order_id(10685) -> "Brazil",
    order_id(10686) -> "Austria",
    order_id(10687) -> "Ireland",
    order_id(10688) -> "Denmark",
    order_id(10689) -> "Sweden",
    order_id(10690) -> "Brazil",
    order_id(10691) -> "Germany",
    order_id(10692) -> "Germany",
    order_id(10693) -> "USA",
    order_id(10694) -> "Germany",
    order_id(10695) -> "Finland",
    order_id(10696) -> "USA",
    order_id(10697) -> "Venezuela",
    order_id(10698) -> "Austria",
    order_id(10699) -> "Germany",
    order_id(10700) -> "USA",
    order_id(10701) -> "Ireland",
    order_id(10702) -> "Germany",
    order_id(10703) -> "Sweden",
    order_id(10704) -> "Brazil",
    order_id(10705) -> "Venezuela",
    order_id(10706) -> "USA",
    order_id(10707) -> "UK",
    order_id(10708) -> "USA",
    order_id(10709) -> "Brazil",
    order_id(10710) -> "Italy",
    order_id(10711) -> "USA",
    order_id(10712) -> "Ireland",
    order_id(10713) -> "USA",
    order_id(10714) -> "USA",
    order_id(10715) -> "France",
    order_id(10716) -> "Argentina",
    order_id(10717) -> "Germany",
    order_id(10718) -> "Germany",
    order_id(10719) -> "USA",
    order_id(10720) -> "Brazil",
    order_id(10721) -> "Germany",
    order_id(10722) -> "USA",
    order_id(10723) -> "USA",
    order_id(10724) -> "Canada",
    order_id(10725) -> "Brazil",
    order_id(10726) -> "UK",
    order_id(10727) -> "Italy",
    order_id(10728) -> "Brazil",
    order_id(10729) -> "Venezuela",
    order_id(10730) -> "France",
    order_id(10731) -> "Switzerland",
    order_id(10732) -> "France",
    order_id(10733) -> "Sweden",
    order_id(10734) -> "Brazil",
    order_id(10735) -> "USA",
    order_id(10736) -> "Ireland",
    order_id(10737) -> "France",
    order_id(10738) -> "France",
    order_id(10739) -> "France",
    order_id(10740) -> "USA",
    order_id(10741) -> "UK",
    order_id(10742) -> "Canada",
    order_id(10743) -> "UK",
    order_id(10744) -> "Denmark",
    order_id(10745) -> "Germany",
    order_id(10746) -> "Switzerland",
    order_id(10747) -> "Austria",
    order_id(10748) -> "USA",
    order_id(10749) -> "UK",
    order_id(10750) -> "Finland",
    order_id(10751) -> "Switzerland",
    order_id(10752) -> "UK",
    order_id(10753) -> "Italy",
    order_id(10754) -> "Italy",
    order_id(10755) -> "France",
    order_id(10756) -> "USA",
    order_id(10757) -> "USA",
    order_id(10758) -> "Switzerland",
    order_id(10759) -> "Mexico",
    order_id(10760) -> "Belgium",
    order_id(10761) -> "USA",
    order_id(10762) -> "Sweden",
    order_id(10763) -> "France",
    order_id(10764) -> "Austria",
    order_id(10765) -> "Germany",
    order_id(10766) -> "Germany",
    order_id(10767) -> "Belgium",
    order_id(10768) -> "UK",
    order_id(10769) -> "Denmark",
    order_id(10770) -> "Brazil",
    order_id(10771) -> "Austria",
    order_id(10772) -> "Germany",
    order_id(10773) -> "Austria",
    order_id(10774) -> "Sweden",
    order_id(10775) -> "USA",
    order_id(10776) -> "Austria",
    order_id(10777) -> "Brazil",
    order_id(10778) -> "Sweden",
    order_id(10779) -> "Germany",
    order_id(10780) -> "Venezuela",
    order_id(10781) -> "Finland",
    order_id(10782) -> "Argentina",
    order_id(10783) -> "Brazil",
    order_id(10784) -> "Italy",
    order_id(10785) -> "Venezuela",
    order_id(10786) -> "Brazil",
    order_id(10787) -> "France",
    order_id(10788) -> "Germany",
    order_id(10789) -> "France",
    order_id(10790) -> "Brazil",
    order_id(10791) -> "Germany",
    order_id(10792) -> "Poland",
    order_id(10793) -> "UK",
    order_id(10794) -> "Brazil",
    order_id(10795) -> "Austria",
    order_id(10796) -> "Venezuela",
    order_id(10797) -> "Germany",
    order_id(10798) -> "UK",
    order_id(10799) -> "Germany",
    order_id(10800) -> "UK",
    order_id(10801) -> "Spain",
    order_id(10802) -> "Denmark",
    order_id(10803) -> "Brazil",
    order_id(10804) -> "UK",
    order_id(10805) -> "USA",
    order_id(10806) -> "France",
    order_id(10807) -> "Italy",
    order_id(10808) -> "USA",
    order_id(10809) -> "Brazil",
    order_id(10810) -> "Canada",
    order_id(10811) -> "Venezuela",
    order_id(10812) -> "Italy",
    order_id(10813) -> "Brazil",
    order_id(10814) -> "France",
    order_id(10815) -> "USA",
    order_id(10816) -> "USA",
    order_id(10817) -> "Germany",
    order_id(10818) -> "Italy",
    order_id(10819) -> "Argentina",
    order_id(10820) -> "USA",
    order_id(10821) -> "USA",
    order_id(10822) -> "USA",
    order_id(10823) -> "Venezuela",
    order_id(10824) -> "Sweden",
    order_id(10825) -> "Germany",
    order_id(10826) -> "France",
    order_id(10827) -> "France",
    order_id(10828) -> "Argentina",
    order_id(10829) -> "UK",
    order_id(10830) -> "Brazil",
    order_id(10831) -> "Norway",
    order_id(10832) -> "France",
    order_id(10833) -> "Germany",
    order_id(10834) -> "Brazil",
    order_id(10835) -> "Germany",
    order_id(10836) -> "Austria",
    order_id(10837) -> "Sweden",
    order_id(10838) -> "Venezuela",
    order_id(10839) -> "Brazil",
    order_id(10840) -> "Venezuela",
    order_id(10841) -> "Belgium",
    order_id(10842) -> "Mexico",
    order_id(10843) -> "France",
    order_id(10844) -> "Austria",
    order_id(10845) -> "Germany",
    order_id(10846) -> "Belgium",
    order_id(10847) -> "USA",
    order_id(10848) -> "UK",
    order_id(10849) -> "Germany",
    order_id(10850) -> "France",
    order_id(10851) -> "Brazil",
    order_id(10852) -> "USA",
    order_id(10853) -> "Germany",
    order_id(10854) -> "Austria",
    order_id(10855) -> "USA",
    order_id(10856) -> "Mexico",
    order_id(10857) -> "Sweden",
    order_id(10858) -> "France",
    order_id(10859) -> "Germany",
    order_id(10860) -> "France",
    order_id(10861) -> "USA",
    order_id(10862) -> "Germany",
    order_id(10863) -> "Venezuela",
    order_id(10864) -> "UK",
    order_id(10865) -> "Germany",
    order_id(10866) -> "Sweden",
    order_id(10867) -> "USA",
    order_id(10868) -> "Brazil",
    order_id(10869) -> "UK",
    order_id(10870) -> "Poland",
    order_id(10871) -> "France",
    order_id(10872) -> "Spain",
    order_id(10873) -> "Finland",
    order_id(10874) -> "Spain",
    order_id(10875) -> "Sweden",
    order_id(10876) -> "France",
    order_id(10877) -> "Brazil",
    order_id(10878) -> "Germany",
    order_id(10879) -> "Finland",
    order_id(10880) -> "Sweden",
    order_id(10881) -> "Argentina",
    order_id(10882) -> "USA",
    order_id(10883) -> "USA",
    order_id(10884) -> "USA",
    order_id(10885) -> "Belgium",
    order_id(10886) -> "Brazil",
    order_id(10887) -> "Spain",
    order_id(10888) -> "Spain",
    order_id(10889) -> "USA",
    order_id(10890) -> "France",
    order_id(10891) -> "Germany",
    order_id(10892) -> "Belgium",
    order_id(10893) -> "Germany",
    order_id(10894) -> "USA",
    order_id(10895) -> "Austria",
    order_id(10896) -> "Belgium",
    order_id(10897) -> "Ireland",
    order_id(10898) -> "Argentina",
    order_id(10899) -> "Venezuela",
    order_id(10900) -> "Brazil",
    order_id(10901) -> "Venezuela",
    order_id(10902) -> "Sweden",
    order_id(10903) -> "Brazil",
    order_id(10904) -> "USA",
    order_id(10905) -> "Brazil",
    order_id(10906) -> "Poland",
    order_id(10907) -> "France",
    order_id(10908) -> "Italy",
    order_id(10909) -> "Norway",
    order_id(10910) -> "Finland",
    order_id(10911) -> "Spain",
    order_id(10912) -> "Ireland",
    order_id(10913) -> "Brazil",
    order_id(10914) -> "Brazil",
    order_id(10915) -> "Mexico",
    order_id(10916) -> "Argentina",
    order_id(10917) -> "Spain",
    order_id(10918) -> "Canada",
    order_id(10919) -> "Venezuela",
    order_id(10920) -> "UK",
    order_id(10921) -> "Denmark",
    order_id(10922) -> "Brazil",
    order_id(10923) -> "France",
    order_id(10924) -> "Sweden",
    order_id(10925) -> "Brazil",
    order_id(10926) -> "Mexico",
    order_id(10927) -> "France",
    order_id(10928) -> "Spain",
    order_id(10929) -> "Germany",
    order_id(10930) -> "Belgium",
    order_id(10931) -> "Switzerland",
    order_id(10932) -> "France",
    order_id(10933) -> "UK",
    order_id(10934) -> "Germany",
    order_id(10935) -> "Brazil",
    order_id(10936) -> "USA",
    order_id(10937) -> "Argentina",
    order_id(10938) -> "Germany",
    order_id(10939) -> "Italy",
    order_id(10940) -> "France",
    order_id(10941) -> "USA",
    order_id(10942) -> "Italy",
    order_id(10943) -> "UK",
    order_id(10944) -> "Canada",
    order_id(10945) -> "Germany",
    order_id(10946) -> "Denmark",
    order_id(10947) -> "UK",
    order_id(10948) -> "Spain",
    order_id(10949) -> "Canada",
    order_id(10950) -> "Italy",
    order_id(10951) -> "Switzerland",
    order_id(10952) -> "Germany",
    order_id(10953) -> "UK",
    order_id(10954) -> "Venezuela",
    order_id(10955) -> "Sweden",
    order_id(10956) -> "Germany",
    order_id(10957) -> "Venezuela",
    order_id(10958) -> "Argentina",
    order_id(10959) -> "Brazil",
    order_id(10960) -> "Venezuela",
    order_id(10961) -> "Brazil",
    order_id(10962) -> "Germany",
    order_id(10963) -> "Portugal",
    order_id(10964) -> "France",
    order_id(10965) -> "USA",
    order_id(10966) -> "Switzerland",
    order_id(10967) -> "Germany",
    order_id(10968) -> "Austria",
    order_id(10969) -> "Brazil",
    order_id(10970) -> "Spain",
    order_id(10971) -> "France",
    order_id(10972) -> "France",
    order_id(10973) -> "France",
    order_id(10974) -> "USA",
    order_id(10975) -> "Canada",
    order_id(10976) -> "Venezuela",
    order_id(10977) -> "Sweden",
    order_id(10978) -> "Belgium",
    order_id(10979) -> "Austria",
    order_id(10980) -> "Sweden",
    order_id(10981) -> "Brazil",
    order_id(10982) -> "Canada",
    order_id(10983) -> "USA",
    order_id(10984) -> "USA",
    order_id(10985) -> "Ireland",
    order_id(10986) -> "Argentina",
    order_id(10987) -> "UK",
    order_id(10988) -> "USA",
    order_id(10989) -> "Brazil",
    order_id(10990) -> "Austria",
    order_id(10991) -> "Germany",
    order_id(10992) -> "USA",
    order_id(10993) -> "Sweden",
    order_id(10994) -> "Denmark",
    order_id(10995) -> "Mexico",
    order_id(10996) -> "Germany",
    order_id(10997) -> "Venezuela",
    order_id(10998) -> "Poland",
    order_id(10999) -> "Germany",
    order_id(11000) -> "USA",
    order_id(11001) -> "Sweden",
    order_id(11002) -> "USA",
    order_id(11003) -> "USA",
    order_id(11004) -> "Belgium",
    order_id(11005) -> "Finland",
    order_id(11006) -> "USA",
    order_id(11007) -> "Portugal",
    order_id(11008) -> "Austria",
    order_id(11009) -> "Spain",
    order_id(11010) -> "Italy",
    order_id(11011) -> "Germany",
    order_id(11012) -> "Germany",
    order_id(11013) -> "Spain",
    order_id(11014) -> "Venezuela",
    order_id(11015) -> "Norway",
    order_id(11016) -> "UK",
    order_id(11017) -> "Austria",
    order_id(11018) -> "USA",
    order_id(11019) -> "Argentina",
    order_id(11020) -> "Germany",
    order_id(11021) -> "Germany",
    order_id(11022) -> "Brazil",
    order_id(11023) -> "UK",
    order_id(11024) -> "UK",
    order_id(11025) -> "Finland",
    order_id(11026) -> "Italy",
    order_id(11027) -> "Canada",
    order_id(11028) -> "Germany",
    order_id(11029) -> "Switzerland",
    order_id(11030) -> "USA",
    order_id(11031) -> "USA",
    order_id(11032) -> "USA",
    order_id(11033) -> "Switzerland",
    order_id(11034) -> "USA",
    order_id(11035) -> "Belgium",
    order_id(11036) -> "Germany",
    order_id(11037) -> "Spain",
    order_id(11038) -> "Belgium",
    order_id(11039) -> "Venezuela",
    order_id(11040) -> "USA",
    order_id(11041) -> "Switzerland",
    order_id(11042) -> "Brazil",
    order_id(11043) -> "France",
    order_id(11044) -> "Poland",
    order_id(11045) -> "Canada",
    order_id(11046) -> "Germany",
    order_id(11047) -> "UK",
    order_id(11048) -> "Canada",
    order_id(11049) -> "Brazil",
    order_id(11050) -> "Sweden",
    order_id(11051) -> "France",
    order_id(11052) -> "Brazil",
    order_id(11053) -> "Austria",
    order_id(11054) -> "Argentina",
    order_id(11055) -> "Venezuela",
    order_id(11056) -> "UK",
    order_id(11057) -> "UK",
    order_id(11058) -> "Germany",
    order_id(11059) -> "Brazil",
    order_id(11060) -> "Italy",
    order_id(11061) -> "USA",
    order_id(11062) -> "Italy",
    order_id(11063) -> "Ireland",
    order_id(11064) -> "USA",
    order_id(11065) -> "Venezuela",
    order_id(11066) -> "USA",
    order_id(11067) -> "Germany",
    order_id(11068) -> "Brazil",
    order_id(11069) -> "Mexico",
    order_id(11070) -> "Germany",
    order_id(11071) -> "Venezuela",
    order_id(11072) -> "Austria",
    order_id(11073) -> "Mexico",
    order_id(11074) -> "Denmark",
    order_id(11075) -> "Switzerland",
    order_id(11076) -> "France",
    order_id(11077) -> "USA"
  ],
  shipped_date: [
    order_id(10248) -> `1996-07-16`,
    order_id(10249) -> `1996-07-10`,
    order_id(10250) -> `1996-07-12`,
    order_id(10251) -> `1996-07-15`,
    order_id(10252) -> `1996-07-11`,
    order_id(10253) -> `1996-07-16`,
    order_id(10254) -> `1996-07-23`,
    order_id(10255) -> `1996-07-15`,
    order_id(10256) -> `1996-07-17`,
    order_id(10257) -> `1996-07-22`,
    order_id(10258) -> `1996-07-23`,
    order_id(10259) -> `1996-07-25`,
    order_id(10260) -> `1996-07-29`,
    order_id(10261) -> `1996-07-30`,
    order_id(10262) -> `1996-07-25`,
    order_id(10263) -> `1996-07-31`,
    order_id(10264) -> `1996-08-23`,
    order_id(10265) -> `1996-08-12`,
    order_id(10266) -> `1996-07-31`,
    order_id(10267) -> `1996-08-06`,
